"Trx
 No",Plaza No (Exit),Lane No (Exit),"Entry
Plaza","Job
No","Transaction 
Date & Time",Trx,AVC,"Payment
Mode","Fare 
Amount
(RM)","Account
Type",Mfg No/Tag ID,Vehicle No,"Paid 
Amount
(RM)","Penalty
Code",Balance,Exceptional
179,201,K03,202,2,1/10/2025 15:28,1,1,RFID,4.5,3,E2806F122000A902425264AD,MEC431,4.5,,75.5,
180,201,K03,203,2,1/10/2025 15:28,1,1,RFID,9.2,3,E2801105200076C1C8760A55,JTD6670,9.2,,216.53,
181,201,K03,202,2,1/10/2025 15:29,1,1,RFID,4.5,3,E2806F122000EA02412D76A1,JXW1426,4.5,,818.48,
183,201,K03,202,2,1/10/2025 15:30,1,1,RFID,4.5,3,E2806F12200066023AE30167,NEG9812,4.5,,36.86,
184,201,K03,202,2,1/10/2025 15:30,1,1,RFID,4.5,3,E2806F122000CE02424F5421,JVJ813,4.5,,899.42,
185,201,K03,202,2,1/10/2025 15:30,1,1,RFID,4.5,3,E28011052000750C19BC0A56,JQQ8737,4.5,,"2,479.37",
186,201,K03,204,2,1/10/2025 15:31,1,1,RFID,13.5,3,E2806F122000DD024121D9CA,VNP1688,13.5,,195.83,
187,201,K03,202,2,1/10/2025 15:31,1,1,RFID,4.5,3,E2806F122000CE0241509862,UM2620,4.5,,6.25,
188,201,K03,202,2,1/10/2025 15:31,1,1,RFID,4.5,3,E2806F122000D3024121B8E8,JXC5844,4.5,,75.5,
189,201,K03,202,2,1/10/2025 15:33,1,1,RFID,4.5,3,E28011052000710DB8E90AD1,JUS932,4.5,,75.5,
190,201,K03,204,2,1/10/2025 15:33,1,1,RFID,13.5,3,E2C06A1220000F022CBFD203,SMF9534G,13.5,,459.23,
191,201,K03,204,2,1/10/2025 15:33,1,1,RFID,13.5,3,E2C06A122000E0022CBC60D0,SKF2743P,13.5,,63.2,
192,201,K03,204,2,1/10/2025 15:33,1,1,RFID,13.5,3,E28011052000795EE8F10ACC,ALL5858,13.5,,550.87,
194,201,K03,202,2,1/10/2025 15:34,1,1,RFID,4.5,3,E2806F1220000402412131AD,VFR1552,4.5,,802.48,
195,201,K03,202,2,1/10/2025 15:34,1,1,RFID,4.5,3,E280110520007A53F5E10AD3,PATRIOT896,4.5,,847.62,
196,201,K03,204,2,1/10/2025 15:35,1,1,RFID,13.5,3,E28011052000729BE22C0A55,SMD3082,13.5,,179.35,
197,201,K03,202,2,1/10/2025 15:35,1,1,RFID,4.5,3,E2801105200078C3C96E0A55,JNH3067,4.5,,75.5,
198,201,K03,202,2,1/10/2025 15:35,1,1,RFID,4.5,3,E28011052000779DF37E0ACE,JWD6557,4.5,,75.5,
199,201,K03,203,2,1/10/2025 15:35,1,1,RFID,9.2,3,E280110520007859C6FA0A55,JSD6727,9.2,,70.8,
200,201,K03,202,2,1/10/2025 15:36,1,1,RFID,4.5,3,E280110520007949B8E90AD1,DEW30,4.5,,100.5,
201,201,K03,202,2,1/10/2025 15:37,1,1,RFID,4.5,3,E2806F122000B8023EB03EB2,JXC1779,4.5,,75.5,
202,201,K03,202,2,1/10/2025 15:37,1,1,RFID,4.5,3,E2806F122000B30242244D72,BHJ3361,4.5,,112.16,
203,201,K03,204,2,1/10/2025 15:38,1,1,RFID,13.5,3,E280110520007B49E21F0A55,WB556D,13.5,,93.45,
204,201,K03,202,2,1/10/2025 15:38,1,1,RFID,4.5,3,E2801105200071860BBB0A5A,JVJ3461,4.5,,97.7,
205,201,K03,204,2,1/10/2025 15:38,1,1,RFID,13.5,3,E2806F1220007C02424DF294,PQJ9332,13.5,,64.16,
207,201,K03,202,2,1/10/2025 15:40,1,1,RFID,4.5,3,E280110520007543C5120A55,DEF5462,4.5,,87.83,
208,201,K03,202,2,1/10/2025 15:40,1,1,RFID,4.5,3,E2801105200072C5C87F0A55,JUG6414,4.5,,105.48,
209,201,K03,202,2,1/10/2025 15:40,1,1,RFID,4.5,3,E2806F12200047024132CE98,JXM7097,4.5,,75.5,
210,201,K03,202,2,1/10/2025 15:41,1,1,RFID,4.5,3,E2806F122000CE023EB0354B,JRF242,4.5,,47.68,
211,201,K03,202,2,1/10/2025 15:42,1,1,RFID,4.5,3,E280110520007452E8440ACC,VLW3116,4.5,,75.5,
212,201,K03,202,2,1/10/2025 15:42,1,1,RFID,4.5,3,E280110520007552B8D80AD1,JVR5387,4.5,,75.5,
213,201,K03,204,2,1/10/2025 15:42,1,1,RFID,13.5,3,E2801105200074CDF44D0ACE,VLL8564,13.5,,295.17,
214,201,K03,202,2,1/10/2025 15:42,1,1,RFID,4.5,3,E280110520007911C5410A55,JPW5016,4.5,,75.44,
215,201,K03,202,2,1/10/2025 15:43,1,1,RFID,4.5,3,E28011052000769ECA320A55,JSL3933,4.5,,164.07,
216,201,K03,202,2,1/10/2025 15:45,1,1,RFID,4.5,3,E2806F12200038024150C89E,JXH513,4.5,,"6,702.03",
217,201,K03,204,2,1/10/2025 15:46,1,1,RFID,13.5,3,E28011052000725EF9AB0ACE,VHC3421,13.5,,19.69,
218,201,K03,202,2,1/10/2025 15:46,1,1,RFID,4.5,3,E2806F122000440241312F62,JVA8031,4.5,,137.44,
219,201,K03,204,2,1/10/2025 15:47,1,1,RFID,13.5,3,E280110520007981E8920ACC,QAA8364P,13.5,,66.5,
220,201,K03,204,2,1/10/2025 15:48,1,1,RFID,13.5,3,E28011052000751AE28C0A55,JVK6410,13.5,,90.04,
221,201,K03,202,2,1/10/2025 15:48,1,1,RFID,4.5,3,E280110520007083F5EC0AD3,AMJ508,4.5,,75.5,
222,201,K03,202,2,1/10/2025 15:49,1,1,RFID,4.5,3,E280110520007913C8CF0A55,JWA252,4.5,,"1,405.83",
223,201,K03,204,2,1/10/2025 15:50,1,1,RFID,13.5,3,E2003412013320000024BE99,JRX9243,13.5,,243.82,
224,201,K03,202,2,1/10/2025 15:51,1,1,RFID,4.5,3,E2806F1220000B02424E604D,JSH5647,4.5,,19.08,
225,201,K03,203,2,1/10/2025 15:51,1,1,RFID,9.2,3,E280110520007293E1150A55,MCS2877,9.2,,70.8,
227,201,K03,203,2,1/10/2025 15:51,1,1,RFID,9.2,3,E280110520007683E8F70ACC,JSN3522,9.2,,70.8,
228,201,K03,202,2,1/10/2025 15:52,1,1,RFID,4.5,3,E280110520007706F66C0AD3,SK1802E,4.5,,25.04,
229,201,K03,202,2,1/10/2025 15:52,1,1,RFID,4.5,3,E280110520007115CA060A55,JLH222,4.5,,"1,971.69",
230,201,K03,202,2,1/10/2025 15:52,1,1,RFID,4.5,3,E280110520007055C9580A55,RAG2001,4.5,,75.5,
231,201,K03,202,2,1/10/2025 15:53,1,1,RFID,4.5,3,E2801105200070CEE1560A55,JSN38,4.5,,"13,184.82",
232,201,K03,204,2,1/10/2025 15:54,1,1,RFID,13.5,3,E2806F122000AA023E85FD4B,JKY229,13.5,,66.5,
233,201,K03,203,2,1/10/2025 15:54,1,1,RFID,9.2,3,E2801105200074D5E78E09ED,JQA2350,9.2,,0.88,
234,201,K03,203,2,1/10/2025 15:54,1,1,RFID,9.2,3,E280110520007B8EE8E90ACC,SD3361V,9.2,,163.46,
235,201,K03,202,2,1/10/2025 15:54,1,1,RFID,4.5,3,E2806F1220006A023E9C50AA,JLU910,4.5,,281.98,
236,201,K03,202,2,1/10/2025 15:55,1,1,RFID,4.5,3,E2806F122000F002415057D1,JXL9688,4.5,,"1,610.76",
237,201,K03,203,2,1/10/2025 15:55,1,1,RFID,9.2,3,E280110520007A9B9D0E0A1C,JRS5238,9.2,,70.8,
238,201,K03,202,2,1/10/2025 15:55,1,1,RFID,4.5,3,E280110520007895E0900A55,JWW2239,4.5,,285.97,
239,201,K03,204,2,1/10/2025 15:57,1,1,RFID,13.5,3,E2801105200077048CAF0A1C,JTW4800,13.5,,139.67,
240,201,K03,202,2,1/10/2025 15:57,1,1,RFID,4.5,3,E28011052000755CF9B00ACE,VFM80,4.5,,"2,547.84",
241,201,K03,202,2,1/10/2025 15:58,1,1,RFID,4.5,3,E2801105200075490BD80A5A,MBD3234,4.5,,"2,582.49",
242,201,K03,202,2,1/10/2025 15:58,1,1,RFID,4.5,3,E2806F12200057024120A540,JSQ630,4.5,,135.55,
243,201,K03,203,2,1/10/2025 15:58,1,1,RFID,9.2,3,E2801105200079494332097F,VGT6588,9.2,,53.07,
244,201,K03,202,2,1/10/2025 16:00,1,1,RFID,4.5,3,E280110520007045E9270ACC,JWN8654,4.5,,14.39,
245,201,K03,202,2,1/10/2025 16:00,1,1,RFID,4.5,3,E28011052000748EC8BF0A55,JTW6881,4.5,,75.5,
246,201,K03,202,2,1/10/2025 16:01,1,1,RFID,4.5,3,E280110520007311E9050ACC,VBS6557,4.5,,75.5,
247,201,K03,202,2,1/10/2025 16:01,1,1,RFID,4.5,3,E2806F12200072024137CCB1,VEM3176,4.5,,494.51,
248,201,K03,204,2,1/10/2025 16:01,1,1,RFID,13.5,3,E2806F1220008F023E994306,VLU4231,13.5,,19.01,
249,201,K03,203,2,1/10/2025 16:02,1,1,RFID,9.2,3,E28011052000754AE1640A55,JRW1386,9.2,,138.58,
250,201,K03,202,2,1/10/2025 16:02,1,1,RFID,4.5,3,E2801105200072C9E85D0ACC,KFA9,4.5,,255.95,
251,201,K03,202,2,1/10/2025 16:03,1,1,RFID,4.5,3,E2003412012F200000252A2B,JSF9797,4.5,,75.5,
252,201,K03,203,2,1/10/2025 16:03,1,1,RFID,9.2,3,E2806F122000A4024130B083,VGU6720,9.2,,301.88,
253,201,K03,202,2,1/10/2025 16:05,1,1,RFID,4.5,3,E2806F122000DD024243DAA1,JXU2244,4.5,,361.05,
254,201,K03,202,2,1/10/2025 16:06,1,1,RFID,4.5,3,E28011052000794C0BCE0A5A,JVR777,4.5,,75.5,
255,201,K03,202,2,1/10/2025 16:06,1,1,RFID,4.5,3,E280110520007509A3F709ED,JSH9759,4.5,,211.14,
256,201,K03,202,2,1/10/2025 16:06,1,1,RFID,4.5,3,E28011052000758DC6FE0A55,JVU9444,4.5,,75.5,
257,201,K03,202,2,1/10/2025 16:06,1,1,RFID,4.5,3,E280110520007791E0C10A55,JQL99,4.5,,570.92,
258,201,K03,202,2,1/10/2025 16:06,1,1,RFID,4.5,3,E28011052000799C0BDF0A5A,WUS1000,4.5,,75.5,
259,201,K03,202,2,1/10/2025 16:07,1,1,RFID,4.5,3,E2806F12200086023EB0C48A,VLC2570,4.5,,75.5,
260,201,K03,203,2,1/10/2025 16:07,1,1,RFID,9.2,3,E28011052000790ACA050A55,WC3037L,9.2,,70.8,
261,201,K03,203,2,1/10/2025 16:10,1,1,RFID,9.2,3,E280110520007481C84A0A55,JNB6368,9.2,,11.23,
262,201,K03,202,2,1/10/2025 16:10,1,1,RFID,4.5,3,E280110520007A4AC7170A55,JWE7595,4.5,,27.08,
263,201,K03,204,2,1/10/2025 16:11,1,1,RFID,13.5,3,E2806F122000DD0241509085,JYD7784,13.5,,66.5,
264,201,K03,202,2,1/10/2025 16:11,1,1,RFID,4.5,3,E2806F122000700242246EB6,JSB9188,4.5,,526.34,
265,201,K03,203,2,1/10/2025 16:12,1,1,RFID,9.2,3,E28011052000778DE7B90ACC,JLS2233,9.2,,18.72,
266,201,K03,202,2,1/10/2025 16:13,1,1,RFID,4.5,3,E2806F1220002C0241212B50,JSG8256,4.5,,75.5,
267,201,K03,203,2,1/10/2025 16:14,1,1,RFID,9.2,3,E2806F122000E9024223C895,VHV6585,9.2,,659.86,
268,201,K03,202,2,1/10/2025 16:14,1,1,RFID,4.5,3,E2806F122000C1023E9C1A0F,VG5685,4.5,,"6,297.82",
269,201,K03,203,2,1/10/2025 16:15,1,1,RFID,9.2,3,E28011052000754DE8E40ACC,JRB6633,9.2,,119.23,
270,201,K03,202,2,1/10/2025 16:17,1,1,RFID,4.5,3,E280110520007311E85C0ACC,VJF7808,4.5,,268.59,
271,201,K03,204,2,1/10/2025 16:17,1,1,RFID,13.5,3,E280110520007719C6560A55,JRJ4157,13.5,,4.72,
272,201,K03,202,2,1/10/2025 16:18,1,1,RFID,4.5,3,E2806F12200096023E98EFEE,JXD4758,4.5,,75.5,
273,201,K03,203,2,1/10/2025 16:19,1,1,RFID,9.2,3,E2806F1220007A0242500022,PPM4313,9.2,,118.48,
274,201,K03,202,2,1/10/2025 16:19,1,1,RFID,4.5,3,E2806F1220007402424E5A20,JUE7993,4.5,,60.3,
275,201,K03,202,2,1/10/2025 16:19,1,1,RFID,4.5,3,E28011052000785BC5B60A55,PPP4460,4.5,,75.5,
276,201,K03,202,2,1/10/2025 16:19,1,1,RFID,4.5,3,E2806F122000DF02413B4779,JNN8888,4.5,,"3,340.12",
277,201,K03,202,2,1/10/2025 16:20,1,1,RFID,4.5,3,E2806F122000D902424E90D4,J820,4.5,,421.16,
278,201,K03,202,2,1/10/2025 16:20,1,1,RFID,4.5,3,E2806F1220001C02424ECAA0,VKW7243,4.5,,310.12,
279,201,K03,204,2,1/10/2025 16:21,1,1,RFID,13.5,3,E2C06A12200083022CBE88A3,SMA2504R,13.5,,208.01,
280,201,K03,202,2,1/10/2025 16:21,1,1,RFID,4.5,3,E280110520007199F67C0AD3,JVM4659,4.5,,75.5,
281,201,K03,203,2,1/10/2025 16:21,1,1,RFID,9.2,3,E28011052000724CC9F70A55,JLN5681,9.2,,44.98,
282,201,K03,   ,2,1/10/2025 16:22,1,1,RFID,13.5,3,E2806F122000BC023E983FDE,VJF2974,13.5,05 - No entry info,83.04,
283,201,K03,202,2,1/10/2025 16:23,1,1,RFID,4.5,3,E28011052000709CC6450A55,JSX7055,4.5,,646.38,
284,201,K03,202,2,1/10/2025 16:23,1,1,RFID,4.5,3,E28011052000764DB8CD0AD1,JWK9279,4.5,,75.5,
285,201,K03,202,2,1/10/2025 16:24,1,1,RFID,4.5,3,E2806F1220002A023E9BDFA7,JWW5056,4.5,,144.56,
286,201,K03,202,2,1/10/2025 16:24,1,1,RFID,4.5,3,E2806F122000BD0241211A2E,JXA4418,4.5,,75.5,
287,201,K03,202,2,1/10/2025 16:25,1,1,RFID,4.5,3,E280110520007109F98F0ACE,PPU2907,4.5,,75.5,
288,201,K03,204,2,1/10/2025 16:27,1,1,RFID,13.5,3,E280110520007AD5CD8E0A55,AME2888,13.5,,160.21,
289,201,K03,202,2,1/10/2025 16:27,1,1,RFID,4.5,3,E2003412012D200000247A67,JUU6450,4.5,,94.26,
290,201,K03,202,2,1/10/2025 16:29,1,1,RFID,4.5,3,E2806F1220002A02413AEB06,JXH6346,4.5,,140.79,
291,201,K03,202,2,1/10/2025 16:29,1,1,RFID,4.5,3,E2806F1220004502413ABACE,JMP8762,4.5,,75.5,
292,201,K03,202,2,1/10/2025 16:29,1,1,RFID,4.5,3,E280110520007886E95B0ACC,MCL3668,4.5,,900.43,
293,201,K03,202,2,1/10/2025 16:30,1,1,RFID,4.5,3,E280110520007902F91A0ACE,JVX2862,4.5,,75.5,
294,201,K03,202,2,1/10/2025 16:30,1,1,RFID,4.5,3,E2806F1220003E023E9C6634,JWU6071,4.5,,75.5,
296,201,K03,202,2,1/10/2025 16:32,1,1,RFID,4.5,3,E28011052000744BE29F0A55,SLJ6318A,4.5,,113.22,
297,201,K03,202,2,1/10/2025 16:32,1,1,RFID,4.5,3,E280110520007955C84B0A55,JUD9296,4.5,,185.76,
298,201,K03,202,2,1/10/2025 16:32,1,1,RFID,4.5,3,E28011052000719EE7770ACC,AMQ6806,4.5,,75.5,
299,201,K03,203,2,1/10/2025 16:32,1,1,RFID,9.2,3,E2806F122000B802424EDC4D,JXS6967,9.2,,70.8,
300,201,K03,202,2,1/10/2025 16:32,1,1,RFID,4.5,3,E28011052000715BC53B0A55,JUE8180,4.5,,71.12,
301,201,K03,202,2,1/10/2025 16:32,1,1,RFID,4.5,3,E20034120129010004E2C094,VAR8001,4.5,,231.94,
302,201,K03,202,2,1/10/2025 16:32,1,1,RFID,4.5,3,E2801105200074CCA3E309ED,JNK6629,4.5,,75.5,
303,201,K03,203,2,1/10/2025 16:32,1,1,RFID,9.2,3,E2806F122000420241508921,JUA6521,9.2,,76.43,
304,201,K03,202,2,1/10/2025 16:33,1,1,RFID,4.5,3,E28011052000748AE85C0ACC,SD3375X,4.5,,126.4,
305,201,K03,203,2,1/10/2025 16:33,1,1,RFID,9.2,3,E2806F122000980241228C2F,MDW3029,9.2,,128.26,
306,201,K03,204,2,1/10/2025 16:33,1,1,RFID,13.5,3,E28011052000745BE9BA0ACC,MDP8183,13.5,,98.11,
307,201,K03,203,2,1/10/2025 16:33,1,1,RFID,9.2,3,E280110520007545CCCE0A55,JUW3747,9.2,,88.48,
308,201,K03,202,2,1/10/2025 16:35,1,1,RFID,4.5,3,E280110520007A8942FD097F,JPK2001,4.5,,61.88,
309,201,K03,202,2,1/10/2025 16:36,1,1,RFID,4.5,3,E2806F1220009C02412DA55E,JRL9226,4.5,,833.21,
310,201,K03,204,2,1/10/2025 16:36,1,1,RFID,13.5,3,E28011052000785AC62E0A55,VDW5257,13.5,,15.71,
311,201,K03,202,2,1/10/2025 16:36,1,1,RFID,4.5,3,E2806F12200026023E9BFFF0,QAA861V,4.5,,75.5,
312,201,K03,203,2,1/10/2025 16:37,1,1,RFID,9.2,3,E28011052000791AF9C00ACE,VLJ7543,9.2,,70.8,
313,201,K03,202,2,1/10/2025 16:37,1,1,RFID,4.5,3,E280110520007281E2160A55,JUH2019,4.5,,139.97,
314,201,K03,202,2,1/10/2025 16:38,1,1,RFID,4.5,3,E2801105200074CEC8CE0A55,JVW9182,4.5,,284.92,
315,201,K03,203,2,1/10/2025 16:39,1,1,RFID,9.2,3,E2806F122000B70242498951,WC8755R,9.2,,74.48,
316,201,K03,202,2,1/10/2025 16:39,1,1,RFID,4.5,3,E2003412012C200000254AF3,JVY986,4.5,,741.34,
317,201,K03,202,2,1/10/2025 16:40,1,1,RFID,4.5,3,E2806F1220005602413AD309,JXS1902,4.5,,151.81,
318,201,K03,202,2,1/10/2025 16:41,1,1,RFID,4.5,3,E2806F122000EF02424E90DE,JLH2325,4.5,,359.82,
319,201,K03,202,2,1/10/2025 16:41,1,1,RFID,4.5,3,E280110520007B56F9D30ACE,RAP6556,4.5,,304.01,
320,201,K03,203,2,1/10/2025 16:41,1,1,RFID,9.2,3,E2806F12200043023E85E427,JXE7062,9.2,,40.17,
321,201,K03,202,2,1/10/2025 16:41,1,1,RFID,4.5,3,E2806F12200053023E983F25,JSG6868,4.5,,"1,874.35",
323,201,K03,202,2,1/10/2025 16:43,1,1,RFID,4.5,3,E280110520007B19C8C90A55,SB9802H,4.5,,17.07,
324,201,K03,202,2,1/10/2025 16:43,1,1,RFID,4.5,3,E280110520007944E1BA0A55,WYQ1042,4.5,,"2,577.99",
325,201,K03,202,2,1/10/2025 16:44,1,1,RFID,4.5,3,E2801105200075149D8D0A1C,JSG595,4.5,,77.66,
326,201,K03,202,2,1/10/2025 16:44,1,1,RFID,4.5,3,E2806F1220003402424FCC1C,VAE4789,4.5,,257.96,
327,201,K03,204,2,1/10/2025 16:44,1,1,RFID,13.5,3,E2801105200072C2F9070ACE,WVG7011,13.5,,15.56,
328,201,K03,202,2,1/10/2025 16:44,1,1,RFID,4.5,3,E2801105200074CD19C20A56,JSS7199,4.5,,221,
329,201,K03,202,2,1/10/2025 16:44,1,1,RFID,4.5,3,E2801105200074869D640A1C,JHV2929,4.5,,72.79,
330,201,K03,202,2,1/10/2025 16:45,1,1,RFID,4.5,3,E200341201290300087068C0,JSP3342,4.5,,179.25,
331,201,K03,202,2,1/10/2025 16:45,1,1,RFID,4.5,3,E2806F12200063024137CAC9,JMC3838,4.5,,75.5,
332,201,K03,202,2,1/10/2025 16:45,1,1,RFID,4.5,3,E2801105200070CBE75809ED,JTL5255,4.5,,892.7,
333,201,K03,203,2,1/10/2025 16:46,1,1,RFID,9.2,3,E280110520007A4CF6100AD3,VKN638,9.2,,70.8,
334,201,K03,202,2,1/10/2025 16:46,1,1,RFID,4.5,3,E280110520007496C85E0A55,JTL6371,4.5,,302.58,
335,201,K03,203,2,1/10/2025 16:46,1,1,RFID,9.2,3,E280110520007AD6B8CF0AD1,VKE8455,9.2,,70.8,
336,201,K03,202,2,1/10/2025 16:47,1,1,RFID,4.5,3,E2806F122000D40241312847,SMN5911,4.5,,217.84,
337,201,K03,202,2,1/10/2025 16:47,1,1,RFID,4.5,3,E280110520007B12FA440ACE,JTX9884,4.5,,83.41,
338,201,K03,203,2,1/10/2025 16:47,1,1,RFID,9.2,3,E280110520007ACEF5E10AD3,PQL7238,9.2,,70.8,
339,201,K03,202,2,1/10/2025 16:47,1,1,RFID,4.5,3,E20034120136200000251D69,VHH1168,4.5,,104.96,
340,201,K03,204,2,1/10/2025 16:47,1,1,RFID,13.5,3,E280110520007742E2A30A55,JUC3243,13.5,,2.16,
341,201,K03,202,2,1/10/2025 16:48,1,1,RFID,4.5,3,E280110520007995C7150A55,JLD6116,4.5,,75.5,
342,201,K03,202,2,1/10/2025 16:49,1,1,RFID,4.5,3,E28011052000791AC54E0A55,JTA7743,4.5,,"2,438.27",
343,201,K03,202,2,1/10/2025 16:50,1,1,RFID,4.5,3,E28011052000799DC9770A55,JWB8699,4.5,,748.91,
344,201,K03,204,2,1/10/2025 16:50,1,1,RFID,13.5,3,E280110520007A4919AE0A56,JLX565,13.5,,194.95,
345,201,K03,203,2,1/10/2025 16:50,1,1,RFID,9.2,3,E28011052000769D49240AE3,JVJ8755,9.2,,70.8,
346,201,K03,202,2,1/10/2025 16:51,1,1,RFID,4.5,3,E280110520007112CD9E0A55,VHQ3248,4.5,,14.61,
347,201,K03,202,2,1/10/2025 16:51,1,1,RFID,4.5,3,E2806F122000B202412D4ABE,JPJ3121,4.5,,307.65,
348,201,K03,202,2,1/10/2025 16:52,1,1,RFID,4.5,3,E2806F1220008502424E463E,JRJ9968,4.5,,51.99,
349,201,K03,202,2,1/10/2025 16:52,1,1,RFID,4.5,3,E2806F122000680241509D43,WR373,4.5,,101.85,
350,201,K03,202,2,1/10/2025 16:53,1,1,RFID,4.5,3,E28011052000795CC8CE0A55,JUU9623,4.5,,75.5,
351,201,K03,202,2,1/10/2025 16:53,1,1,RFID,4.5,3,E2806F1220000B023AE28809,JYE3136,4.5,,193.62,
352,201,K03,202,2,1/10/2025 16:53,1,1,RFID,4.5,3,E28011052000764519BB0A56,QQ8511,4.5,,"1,136.24",
353,201,K03,202,2,1/10/2025 16:53,1,1,RFID,4.5,3,E2806F12200053024133AF73,JUG8713,4.5,,198.72,
354,201,K03,202,2,1/10/2025 16:53,1,1,RFID,4.5,3,E280110520007091C8CD0A55,JQN7308,4.5,,330.96,
355,201,K03,203,2,1/10/2025 16:53,1,1,RFID,9.2,3,E28011052000784DC8640A55,VCA9690,9.2,,"3,109.51",
356,201,K03,202,2,1/10/2025 16:54,1,1,RFID,4.5,3,E280110520007084C5BA0A55,JSU9996,4.5,,"1,112.15",
357,201,K03,202,2,1/10/2025 16:54,1,1,RFID,4.5,3,E28011052000798EC7190A55,JVJ789,4.5,,158.96,
358,201,K03,202,2,1/10/2025 16:54,1,1,RFID,4.5,3,E280110520007313C63D0A55,JSR1328,4.5,,96.56,
359,201,K03,202,2,1/10/2025 16:55,1,1,RFID,4.5,3,E20034120139010004E290D5,JKA5355,4.5,,785.38,
360,201,K03,202,2,1/10/2025 16:55,1,1,RFID,4.5,3,E28011052000748D19BD0A56,JSP2010,4.5,,173.95,
361,201,K03,203,2,1/10/2025 16:56,1,1,RFID,9.2,3,E28011052000709AC83D0A55,JPU100,9.2,,209.36,
362,201,K03,203,2,1/10/2025 16:56,1,1,RFID,9.2,3,E28011052000768AE8290ACC,JSA123,9.2,,61.14,
363,201,K03,202,2,1/10/2025 16:57,1,1,RFID,4.5,3,E280110520007485C6140A55,RAR9055,4.5,,75.5,
364,201,K03,202,2,1/10/2025 16:58,1,1,RFID,4.5,3,E2806F122000220242452A49,JVA5231,4.5,,561.79,
365,201,K03,202,2,1/10/2025 16:59,1,1,RFID,4.5,3,E2806F122000C6023E85297D,W6922Y,4.5,,92.87,
366,201,K03,202,2,1/10/2025 17:00,1,1,RFID,4.5,3,E280110520007583D58309ED,JGU4659,4.5,,75.5,
367,201,K03,202,2,1/10/2025 17:01,1,1,RFID,4.5,3,E20034120127FB000D06E441,UUU221,4.5,,461.44,
368,201,K03,202,2,1/10/2025 17:01,1,1,RFID,4.5,3,E2801105200072CE72A00ADF,JWN838,4.5,,881.85,
369,201,K03,202,2,1/10/2025 17:01,1,1,RFID,4.5,3,E2806F122000BE0241221342,JXA1407,4.5,,0.68,
370,201,K03,203,2,1/10/2025 17:01,1,1,RFID,9.2,3,E200341201260100062E0B50,WWW6731,9.2,,70.8,
371,201,K03,204,2,1/10/2025 17:02,1,1,RFID,13.5,3,E2806F1220005002424F8809,JVH1553,13.5,,21.31,
372,201,K03,202,2,1/10/2025 17:02,1,1,RFID,4.5,3,E2003412013603000870169C,JQW730,4.5,,233.54,
373,201,K03,203,2,1/10/2025 17:03,1,1,RFID,9.2,3,E2801105200070DE0BC60A5A,JVS1829,9.2,,70.8,
374,201,K03,204,2,1/10/2025 17:03,1,1,RFID,13.5,3,E2806F122000590241504C71,JJX7559,13.5,,6.52,
375,201,K03,203,2,1/10/2025 17:03,1,1,RFID,9.2,3,E280110520007ACEC9620A55,WTP8896,9.2,,82.96,
376,201,K03,202,2,1/10/2025 17:03,1,1,RFID,4.5,3,E2806F122000A8023E9BD983,JQC3999,4.5,,75.5,
377,201,K03,203,2,1/10/2025 17:03,1,1,RFID,9.2,3,E2806F1220000B02413766FD,NEC5916,9.2,,552.17,
378,201,K03,204,2,1/10/2025 17:04,1,1,RFID,13.5,3,E280110520007241E7F10ACC,JVV9830,13.5,,203.01,
379,201,K03,202,2,1/10/2025 17:05,1,1,RFID,4.5,3,E280110520007A513F4B09A4,JQX8787,4.5,,390.71,
380,201,K03,204,2,1/10/2025 17:05,1,1,RFID,13.5,3,E28011052000788DE7EE0ACC,JUH7055,13.5,,66.5,
381,201,K03,202,2,1/10/2025 17:06,1,1,RFID,4.5,3,E2806F1220006A02413309D9,PLJ1017,4.5,,75.5,
382,201,K03,202,2,1/10/2025 17:06,1,1,RFID,4.5,3,E280110520007111E8540ACC,WUE3091,4.5,,75.5,
383,201,K03,203,2,1/10/2025 17:07,1,1,RFID,9.2,3,E2806F12200085023E984760,MDG2200,9.2,,70.8,
384,201,K03,203,2,1/10/2025 17:08,1,1,RFID,9.2,3,E2806F12200046024121A731,AFN1124,9.2,,70.8,
385,201,K03,202,2,1/10/2025 17:08,1,1,RFID,4.5,3,E2801105200070CAC7050A55,JMA3063,4.5,,75.5,
386,201,K03,202,2,1/10/2025 17:08,1,1,RFID,4.5,3,E280110520007153E7780ACC,JWG864,4.5,,37.83,
387,201,K03,202,2,1/10/2025 17:08,1,1,RFID,4.5,3,E2806F1220004502424FA9E9,VNW8338,4.5,,"1,384.12",
388,201,K03,202,2,1/10/2025 17:08,1,1,RFID,4.5,3,E2801105200078CBC99D0A55,JSC1228,4.5,,106.5,
389,201,K03,202,2,1/10/2025 17:09,1,1,RFID,4.5,3,E2806F1220004D0241216AEA,JXB1603,4.5,,75.5,
390,201,K03,202,2,1/10/2025 17:10,1,1,RFID,4.5,3,E2806F122000D4023E989CC7,VMH6009,4.5,,93.78,
391,201,K03,202,2,1/10/2025 17:10,1,1,RFID,4.5,3,E28011052000788EE8E20ACC,JSV5947,4.5,,181.87,
392,201,K03,202,2,1/10/2025 17:10,1,1,RFID,4.5,3,E280110520007042A7C40AD1,UQ1129,4.5,,91.08,
393,201,K03,202,2,1/10/2025 17:12,1,1,RFID,4.5,3,E280110520007745E25A0A55,JRY6122,4.5,,192.71,
