"Trx
 No",Plaza No (Exit),Lane No (Exit),"Entry
Plaza","Job
No","Transaction 
Date & Time",Trx,AVC,"Payment
Mode","Fare 
Amount
(RM)","Account
Type",Mfg No/Tag ID,Vehicle No,"Paid 
Amount
(RM)","Penalty
Code",Balance,Exceptional
298,202,K06,201,2,1/10/2025 16:55,1,1,RFID,4.5,3,E2801105200076D3E9290ACC,JWR3147,4.5,,176.33,
299,202,K06,204,2,1/10/2025 16:56,1,1,RFID,9.9,3,E28011052000709EF9C20ACE,VJN9333,9.9,,70.1,
300,202,K06,203,2,1/10/2025 16:56,1,1,RFID,5.6,3,E280110520007882CA600A55,JWB8022,5.6,,118.02,
301,202,K06,203,2,1/10/2025 16:56,1,1,RFID,5.6,3,E28011052000755DC86E0A55,JVJ2509,5.6,,74.4,
302,202,K06,204,2,1/10/2025 16:56,1,1,RFID,9.9,3,E2806F1220002E0241509274,JSR2132,9.9,,70.1,
303,202,K06,201,2,1/10/2025 16:56,1,1,RFID,4.5,3,E2806F122000E102424E8A9A,JXV8725,4.5,,75.5,
304,202,K06,201,2,1/10/2025 16:57,1,1,RFID,4.5,3,E2806F122000920242452C0A,JPK9639,4.5,,165.58,
305,202,K06,201,2,1/10/2025 16:57,1,1,RFID,4.5,3,E2806F12200028023E85A2E7,WXN7195,4.5,,216.32,
306,202,K06,201,2,1/10/2025 16:58,1,1,RFID,4.5,3,E2806F122000B102424E53EA,JXN6429,4.5,,10.32,
307,202,K06,204,2,1/10/2025 16:58,1,1,RFID,9.9,3,E280110520007299F8910ACE,JMQ1318,9.9,,139.42,
308,202,K06,201,2,1/10/2025 16:58,1,1,RFID,4.5,3,E2806F12200052023EB12D91,WQ1,4.5,,"1,743.58",
309,202,K06,201,2,1/10/2025 16:59,1,1,RFID,4.5,3,E2806F122000A1023E98BA91,JWV4962,4.5,,274.52,
310,202,K06,203,2,1/10/2025 16:59,1,1,RFID,5.6,3,E280110520007509F4540ACE,JTL3881,5.6,,827.74,
311,202,K06,203,2,1/10/2025 16:59,1,1,RFID,5.6,3,E280110520007886C96A0A55,JQD8369,5.6,,101.86,
312,202,K06,201,2,1/10/2025 17:00,1,1,RFID,4.5,3,E28011052000778EE78B09ED,JTK3656,4.5,,75.5,
313,202,K06,201,2,1/10/2025 17:00,1,1,RFID,4.5,3,E2806F1220008B024131052E,JRR8999,4.5,,566.67,
314,202,K06,201,2,1/10/2025 17:00,1,1,RFID,4.5,3,E28011052000718A19E30A56,JQE2866,4.5,,99.1,
315,202,K06,201,2,1/10/2025 17:01,1,1,RFID,4.5,3,E2806F122000BE023E992F0E,JUU7668,4.5,,261.63,
316,202,K06,201,2,1/10/2025 17:02,1,1,RFID,4.5,3,E2806F1220000E023E98E227,JNF9449,4.5,,5.77,
317,202,K06,201,2,1/10/2025 17:02,1,1,RFID,4.5,3,E2801105200071118D010A1C,JRT810,4.5,,75.5,
318,202,K06,201,2,1/10/2025 17:02,1,1,RFID,4.5,3,E280110520007544E13D0A55,JQT2069,4.5,,75.5,
319,202,K06,201,2,1/10/2025 17:02,1,1,RFID,4.5,3,E2806F122000FA024224C821,JNT9988,4.5,,270.29,
320,202,K06,204,2,1/10/2025 17:03,1,1,RFID,9.9,3,E2806F12200081024131112D,W9289B,9.9,,919.39,
321,202,K06,201,2,1/10/2025 17:03,1,1,RFID,4.5,3,E2806F122000040241210521,VJU1889,4.5,,417.42,
322,202,K06,201,2,1/10/2025 17:04,1,1,RFID,4.5,3,E280110520007554E2130A55,JMS69,4.5,,75.5,
323,202,K06,201,2,1/10/2025 17:04,1,1,RFID,4.5,3,E2806F122000E602412216F2,JWY8638,4.5,,673.12,
324,202,K06,204,2,1/10/2025 17:05,1,1,RFID,9.9,3,E2806F122000CB02424989F6,JTM2864,9.9,,3.4,
325,202,K06,201,2,1/10/2025 17:05,1,1,RFID,4.5,3,E2806F122000A802412D0EB9,JLK9,4.5,,416.7,
326,202,K06,201,2,1/10/2025 17:05,1,1,RFID,4.5,3,E28011052000744573B70ADF,VLU4222,4.5,,75.5,
327,202,K06,201,2,1/10/2025 17:06,1,1,RFID,4.5,3,E2806F1220003F024150B5EB,JUD9268,4.5,,94.34,
328,202,K06,201,2,1/10/2025 17:07,1,1,RFID,4.5,3,E28011052000784119AE0A56,JTV3150,4.5,,143.72,
329,202,K06,203,2,1/10/2025 17:07,1,1,RFID,5.6,3,E28011052000719EE28D0A55,JVS5613,5.6,,74.4,
330,202,K06,201,2,1/10/2025 17:07,1,1,RFID,4.5,3,E2801105200076C3E8220ACC,KET9483,4.5,,109.06,
331,202,K06,204,2,1/10/2025 17:07,1,1,RFID,9.9,3,E280110520007B46C5060A55,VHD9072,9.9,,213.51,
332,202,K06,201,2,1/10/2025 17:07,1,1,RFID,4.5,3,E280110520007453C5970A55,JVS3720,4.5,,75.5,
333,202,K06,201,2,1/10/2025 17:08,1,1,RFID,4.5,3,E2C06A122000E8022CBC5BAB,SLR7960X,4.5,,194.62,
334,202,K06,201,2,1/10/2025 17:08,1,1,RFID,4.5,3,E280110520007B5474120ADF,RAT1589,4.5,,41.15,
335,202,K06,201,2,1/10/2025 17:08,1,1,RFID,4.5,3,E2806F122000B5024243DAD8,NDS1993,4.5,,75.5,
336,202,K06,203,2,1/10/2025 17:09,1,1,RFID,5.6,3,E280110520007986E1240A55,JUF8515,5.6,,74.4,
337,202,K06,204,2,1/10/2025 17:10,1,1,RFID,9.9,3,E2801105200078C6F44B0ACE,NEA1711,9.9,,2.65,
338,202,K06,201,2,1/10/2025 17:11,1,1,RFID,4.5,3,E2806F122000BA02424EC894,JQJ1414,4.5,,75.5,
339,202,K06,201,2,1/10/2025 17:11,1,1,RFID,4.5,3,E2806F1220009802412DA226,JXE1616,4.5,,68.3,
340,202,K06,201,2,1/10/2025 17:12,1,1,RFID,4.5,3,E2806F122000DF02424EF813,JXB319,4.5,,"4,477.63",
341,202,K06,201,2,1/10/2025 17:13,1,1,RFID,4.5,3,E2806F122000E502415051C4,JXK2186,4.5,,494.39,
342,202,K06,201,2,1/10/2025 17:13,1,1,RFID,4.5,3,E2806F1220005402412CFD5F,VMV8200,4.5,,104.22,
343,202,K06,203,2,1/10/2025 17:13,1,1,RFID,5.6,3,E28011052000708EE8480ACC,DDN3092,5.6,,74.4,
344,202,K06,201,2,1/10/2025 17:13,1,1,RFID,4.5,3,E20034120134200000247F7F,JWB3320,4.5,,106,
345,202,K06,201,2,1/10/2025 17:14,1,1,RFID,4.5,3,E280110520007513C53C0A55,JNL7269,4.5,,33.54,
346,202,K06,204,2,1/10/2025 17:15,1,1,RFID,9.9,3,E280110520007911CAF90A55,JQQ7690,9.9,,48.53,
347,202,K06,201,2,1/10/2025 17:15,1,1,RFID,4.5,3,E2806F12200092024243DDAD,JPN26,4.5,,"1,321.33",
348,202,K06,201,2,1/10/2025 17:15,1,1,RFID,4.5,3,E280110520007714E2390A55,VV938,4.5,,"2,168.72",
349,202,K06,201,2,1/10/2025 17:16,1,1,RFID,4.5,3,E280110520007714E76A0ACC,JWC7180,4.5,,75.5,
350,202,K06,201,2,1/10/2025 17:16,1,1,RFID,4.5,3,E2003412013A20000024AD1B,JVW968,4.5,,413.08,
351,202,K06,201,2,1/10/2025 17:16,1,1,RFID,4.5,3,E28011052000734A4A7D0993,JTH723,4.5,,345.78,
352,202,K06,201,2,1/10/2025 17:16,1,1,RFID,4.5,3,E28011052000729DF9020ACE,JPG3609,4.5,,75.5,
353,202,K06,201,2,1/10/2025 17:16,1,1,RFID,4.5,3,E2806F1220005D02412DB6BF,WYM9980,4.5,,75.5,
354,202,K06,201,2,1/10/2025 17:16,1,1,RFID,4.5,3,E2801105200070C6E96F0ACC,JLD4882,4.5,,23.04,
356,202,K06,201,2,1/10/2025 17:17,1,1,RFID,4.5,3,E2801105200074D4CA580A55,BRA1919,4.5,,167.94,
357,202,K06,201,2,1/10/2025 17:17,1,1,RFID,4.5,3,E28011052000785BC5B60A55,PPP4460,4.5,,75.5,
358,202,K06,201,2,1/10/2025 17:17,1,1,RFID,4.5,3,E28011052000789A9D2D0A1C,JTH2906,4.5,,7.87,
359,202,K06,201,2,1/10/2025 17:18,1,1,RFID,4.5,3,E2801105200070CDC9A80A55,PMR2111,4.5,,171.71,
360,202,K06,201,2,1/10/2025 17:19,1,1,RFID,4.5,3,E2806F1220003E0241505FAA,JTY3296,4.5,,9.63,
361,202,K06,201,2,1/10/2025 17:19,1,1,RFID,4.5,3,E280110520007281E7FB0ACC,JVM425,4.5,,128.33,
362,202,K06,204,2,1/10/2025 17:19,1,1,RFID,9.9,3,E2806F12200012023E85B81C,JSL29,9.9,,750.2,
363,202,K06,201,2,1/10/2025 17:19,1,1,RFID,4.5,3,E28011052000799DCB0D0A55,JUK4535,4.5,,50.07,
364,202,K06,201,2,1/10/2025 17:20,1,1,RFID,4.5,3,E280110520007885C6830A55,QTY1861,4.5,,75.5,
365,202,K06,201,2,1/10/2025 17:20,1,1,RFID,4.5,3,E28011052000729BE7FF0ACC,JHA320,4.5,,17.16,
366,202,K06,201,2,1/10/2025 17:21,1,1,RFID,4.5,3,E28011052000724CC6E90A55,JVK1911,4.5,,392.85,
367,202,K06,204,2,1/10/2025 17:21,1,1,RFID,9.9,3,E280110520007ADBFA3A0ACE,QM2411M,9.9,,70.1,
368,202,K06,201,2,1/10/2025 17:21,1,1,RFID,4.5,3,E2801105200074D5C6370A55,PQN3369,4.5,,245.79,
369,202,K06,201,2,1/10/2025 17:21,1,1,RFID,4.5,3,E2806F12200096024122A9D6,VEP1700,4.5,,75.5,
370,202,K06,201,2,1/10/2025 17:21,1,1,RFID,4.5,3,E280110520007B93C6F30A55,VFQ2568,4.5,,75.5,
371,202,K06,203,2,1/10/2025 17:21,1,1,RFID,5.6,3,E280110520007A53C9D40A55,JTC39,5.6,,86.56,
372,202,K06,201,2,1/10/2025 17:22,1,1,RFID,4.5,3,E2801105200078C3C6F80A55,JVR9928,4.5,,240.28,
373,202,K06,201,2,1/10/2025 17:22,1,1,RFID,4.5,3,E280110520007149CB050A55,JUB9729,4.5,,75.5,
374,202,K06,201,2,1/10/2025 17:22,1,1,RFID,4.5,3,E28011052000751AE9DB0ACC,WYG8031,4.5,,812.11,
375,202,K06,201,2,1/10/2025 17:22,1,1,RFID,4.5,3,E2806F122000E90241307C45,JXH6323,4.5,,120.9,
376,202,K06,201,2,1/10/2025 17:23,1,1,RFID,4.5,3,E280110520007512E1B10A55,SYM8663,4.5,,518.77,
377,202,K06,201,2,1/10/2025 17:23,1,1,RFID,4.5,3,E280110520007B92E9660ACC,JWE4823,4.5,,75.5,
378,202,K06,201,2,1/10/2025 17:23,1,1,RFID,4.5,3,E280110520007285C9660A55,JPH2386,4.5,,75.5,
379,202,K06,201,2,1/10/2025 17:23,1,1,RFID,4.5,3,E2801105200075124314097F,JRA534,4.5,,651.04,
380,202,K06,203,2,1/10/2025 17:23,1,1,RFID,5.6,3,E280110520007186F9050ACE,JTH8788,5.6,,468.9,
381,202,K06,201,2,1/10/2025 17:25,1,1,RFID,4.5,3,E2806F122000B102424ED852,JXS7232,4.5,,52.32,
382,202,K06,201,2,1/10/2025 17:25,1,1,RFID,4.5,3,E28011052000738DE9B50ACC,JRE5064,4.5,,75.5,
383,202,K06,203,2,1/10/2025 17:25,1,1,RFID,5.6,3,E280110520007546CCE70A55,WUR157,5.6,,114.86,
384,202,K06,201,2,1/10/2025 17:25,1,1,RFID,4.5,3,E280110520007912F9E60ACE,JVU9870,4.5,,75.5,
385,202,K06,201,2,1/10/2025 17:25,1,1,RFID,4.5,3,E2806F1220005F02425D39B1,TDE613,4.5,,109.32,
386,202,K06,201,2,1/10/2025 17:26,1,1,RFID,4.5,3,E2806F122000A202412234B3,JVV7459,4.5,,98.72,
387,202,K06,201,2,1/10/2025 17:26,1,1,RFID,4.5,3,E280110520007642C9C90A55,JGN9911,4.5,,75.5,
388,202,K06,201,2,1/10/2025 17:27,1,1,RFID,4.5,3,E280110520007B4BB8CA0AD1,W363E,4.5,,75.5,
389,202,K06,201,2,1/10/2025 17:28,1,1,RFID,4.5,3,E2806F122000FC0242457800,DFE3748,4.5,,75.5,
390,202,K06,201,2,1/10/2025 17:28,1,1,RFID,4.5,3,E2806F1220000F0241218617,JQV8920,4.5,,49.98,
391,202,K06,201,2,1/10/2025 17:28,1,1,RFID,4.5,3,E2801105200079960BDD0A5A,JSG3288,4.5,,75.5,
392,202,K06,201,2,1/10/2025 17:29,1,1,RFID,4.5,3,E2C06A12200008022CBFB437,SND637B,4.5,,"1,148.79",
393,202,K06,201,2,1/10/2025 17:29,1,1,RFID,4.5,3,E2806F1220000E0241306808,PQS8933,4.5,,155.9,
394,202,K06,201,2,1/10/2025 17:29,1,1,RFID,4.5,3,E2806F1220009B02412D3E97,JUE5921,4.5,,830.63,
395,202,K06,204,2,1/10/2025 17:29,1,1,RFID,9.9,3,E2806F1220003302413364AF,JQR8881,9.9,,253.97,
396,202,K06,203,2,1/10/2025 17:30,1,1,RFID,5.6,3,E28011052000708BFA390ACE,JNV9229,5.6,,74.4,
397,202,K06,204,2,1/10/2025 17:30,1,1,RFID,9.9,3,E2C06A1220006F022CBAA5A3,SLU610L,9.9,,940.47,
398,202,K06,201,2,1/10/2025 17:30,1,1,RFID,4.5,3,E280110520007B5D0BB80A5A,JWK6812,4.5,,"1,764.87",
399,202,K06,201,2,1/10/2025 17:30,1,1,RFID,4.5,3,E200341201320300086BFAFF,JTB7747,4.5,,96.97,
400,202,K06,201,2,1/10/2025 17:31,1,1,RFID,4.5,3,E2806F122000CE02425D3067,QM833T,4.5,,"1,390.32",
401,202,K06,201,2,1/10/2025 17:32,1,1,RFID,4.5,3,E2806F12200068024243DD51,JSM9920,4.5,,407.37,
402,202,K06,201,2,1/10/2025 17:32,1,1,RFID,4.5,3,E280110520007B15CDA60A55,DDW6755,4.5,,138.12,
403,202,K06,201,2,1/10/2025 17:32,1,1,RFID,4.5,3,E280110520007189C9F40A55,JQQ50,4.5,,75.5,
404,202,K06,203,2,1/10/2025 17:33,1,1,RFID,5.6,3,E28011052000791519250A56,JVK8006,5.6,,74.4,
405,202,K06,201,2,1/10/2025 17:33,1,1,RFID,4.5,3,E2806F122000A8023E9BD983,JQC3999,4.5,,75.5,
406,202,K06,201,2,1/10/2025 17:33,1,1,RFID,4.5,3,E2806F122000F402424476E5,RBA8479,4.5,,77.65,
407,202,K06,203,2,1/10/2025 17:33,1,1,RFID,5.6,3,E2801105200076419D8C0A1C,WD5595C,5.6,,"1,893.84",
408,202,K06,204,2,1/10/2025 17:34,1,1,RFID,9.9,3,E280110520007046A7CB0AD1,TCX8018,9.9,,200.83,
409,202,K06,201,2,1/10/2025 17:34,1,1,RFID,4.5,3,E2806F1220005B024249EAE8,VCY8823,4.5,,51.22,
410,202,K06,201,2,1/10/2025 17:35,1,1,RFID,4.5,3,E280110520007556E1E30A55,JSW7112,4.5,,4.54,
411,202,K06,201,2,1/10/2025 17:35,1,1,RFID,4.5,3,E2806F122000AF02424F8F54,BQT4000,4.5,,73.91,
412,202,K06,203,2,1/10/2025 17:35,1,1,RFID,5.6,3,E280110520007559E2670A55,VIP2662,5.6,,115.28,
413,202,K06,201,2,1/10/2025 17:35,1,1,RFID,4.5,3,E28011052000798BF6300AD3,JRD2121,4.5,,89.46,
414,202,K06,203,2,1/10/2025 17:35,1,1,RFID,5.6,3,E2806F12200059023E8555E5,JXA9755,5.6,,74.4,
415,202,K06,201,2,1/10/2025 17:35,1,1,RFID,4.5,3,E2806F12200093024150CFDF,YY7708,4.5,,107.82,
416,202,K06,201,2,1/10/2025 17:35,1,1,RFID,4.5,3,E280110520007B53C5470A55,JTL29,4.5,,560.59,
417,202,K06,201,2,1/10/2025 17:35,1,1,RFID,4.5,3,E2801105200070510C250A5A,BFP9056,4.5,,75.5,
418,202,K06,201,2,1/10/2025 17:35,1,1,RFID,4.5,3,E2806F122000EB0242445D5C,MDW7993,4.5,,238.79,
419,202,K06,201,2,1/10/2025 17:36,1,1,RFID,4.5,3,E20034120126200000255790,JLF2193,4.5,,454.19,
420,202,K06,204,2,1/10/2025 17:36,1,1,RFID,9.9,3,E2806F122000870241308505,VND160,9.9,,31.99,
421,202,K06,201,2,1/10/2025 17:36,1,1,RFID,4.5,3,E2806F12200053024133AF73,JUG8713,4.5,,194.22,
422,202,K06,201,2,1/10/2025 17:36,1,1,RFID,4.5,3,E2806F1220004A02413ACB45,JXM2699,4.5,,"4,993.12",
423,202,K06,203,2,1/10/2025 17:36,1,1,RFID,5.6,3,E28011052000735DE9660ACC,JSW900,5.6,,243.75,
424,202,K06,201,2,1/10/2025 17:37,1,1,RFID,4.5,3,E2806F12200051023E9C066B,JNX667,4.5,,765.25,
425,202,K06,203,2,1/10/2025 17:37,1,1,RFID,5.6,3,E280110520007243E0FC0A55,JQT5444,5.6,,132.56,
426,202,K06,203,2,1/10/2025 17:37,1,1,RFID,5.6,3,E280110520007551F9B30ACE,JRW7664,5.6,,33.9,
427,202,K06,   ,2,1/10/2025 17:38,1,1,RFID,9.9,3,E280110520007551F9B30ACE,JRW7664,9.9,05 - No entry info,24,
428,202,K06,201,2,1/10/2025 17:38,1,1,RFID,4.5,3,E28011052000709DE8E70ACC,JQM3225,4.5,,86.44,
429,202,K06,201,2,1/10/2025 17:38,1,1,RFID,4.5,3,E2801105200078C2C9650A55,JTN919,4.5,,454.24,
430,202,K06,203,2,1/10/2025 17:38,1,1,RFID,5.6,3,E280110520007855E9D70ACC,JWC1228,5.6,,74.4,
431,202,K06,201,2,1/10/2025 17:38,1,1,RFID,4.5,3,E2806F1220009602413AFB90,SMC6811,4.5,,286.3,
432,202,K06,203,2,1/10/2025 17:38,1,1,RFID,5.6,3,E28011052000770CF9010ACE,JVH4114,5.6,,40.9,
433,202,K06,201,2,1/10/2025 17:38,1,1,RFID,4.5,3,E280110520007685F4E00ACE,VMD3326,4.5,,5.87,
434,202,K06,201,2,1/10/2025 17:38,1,1,RFID,4.5,3,E2806F122000320242242D0F,JXS6753,4.5,,106.76,
435,202,K06,201,2,1/10/2025 17:39,1,1,RFID,4.5,3,E28011052000750BCCC00A55,JTH9773,4.5,,75.5,
436,202,K06,201,2,1/10/2025 17:39,1,1,RFID,4.5,3,E2806F122000390241317694,VNC713,4.5,,42.4,
437,202,K06,203,2,1/10/2025 17:39,1,1,RFID,5.6,3,E2801105200076CAE9540ACC,WA5973M,5.6,,102.31,
438,202,K06,201,2,1/10/2025 17:39,1,1,RFID,4.5,3,E28011052000765AC6B90A55,JNA35,4.5,,75.5,
439,202,K06,201,2,1/10/2025 17:39,1,1,RFID,4.5,3,E2806F1220004102413B2841,JYD5812,4.5,,343.94,
440,202,K06,   ,2,1/10/2025 17:39,1,1,RFID,9.9,3,E28011052000759CE9AD0ACC,JUK4386,9.9,05 - No entry info,70.1,
441,202,K06,201,2,1/10/2025 17:39,1,1,RFID,4.5,3,E28011052000745CE7890ACC,JVY288,4.5,,451.2,
442,202,K06,201,2,1/10/2025 17:39,1,1,RFID,4.5,3,E280110520007189C9BC0A55,VV1011,4.5,,75.5,
443,202,K06,201,2,1/10/2025 17:39,1,1,RFID,4.5,3,E28011052000769CC9FC0A55,VBF5174,4.5,,15.78,
444,202,K06,201,2,1/10/2025 17:40,1,1,RFID,4.5,3,E2801105200076DE19C60A56,SD67W,4.5,,"7,541.89",
445,202,K06,201,2,1/10/2025 17:40,1,1,RFID,4.5,3,E2806F122000DB024120AB5E,VCU6956,4.5,,"1,204.55",
446,202,K06,203,2,1/10/2025 17:40,1,1,RFID,5.6,3,E2806F122000EB023E855822,JWX5873,5.6,,"2,287.91",
447,202,K06,201,2,1/10/2025 17:40,1,1,RFID,4.5,3,E280110520007546C95D0A55,JRW9217,4.5,,301.76,
448,202,K06,201,2,1/10/2025 17:40,1,1,RFID,4.5,3,E2806F122000A902413ACE12,ANG5255,4.5,,82.82,
449,202,K06,201,2,1/10/2025 17:41,1,1,RFID,4.5,3,E2806F1220007D0241306973,QM9319Q,4.5,,75.5,
450,202,K06,203,2,1/10/2025 17:42,1,1,RFID,5.6,3,E280110520007085F9530ACE,JUB5052,5.6,,94.4,
451,202,K06,201,2,1/10/2025 17:42,1,1,RFID,4.5,3,E280110520007A5AE24C0A55,JRC6134,4.5,,21.57,
452,202,K06,201,2,1/10/2025 17:42,1,1,RFID,4.5,3,E280110520007319CA620A55,JSP6330,4.5,,347.12,
453,202,K06,201,2,1/10/2025 17:42,1,1,RFID,4.5,3,E2806F122000B8023E98CE6A,JRM2151,4.5,,128.81,
454,202,K06,201,2,1/10/2025 17:42,1,1,RFID,4.5,3,E2806F1220003202423B91A6,JYE2466,4.5,,38.97,
455,202,K06,203,2,1/10/2025 17:42,1,1,RFID,5.6,3,E280110520007713E8EE0ACC,JUX1414,5.6,,96.44,
456,202,K06,201,2,1/10/2025 17:42,1,1,RFID,4.5,3,E2806F12200092024132BC87,FG7769,4.5,,50.42,
457,202,K06,203,2,1/10/2025 17:42,1,1,RFID,5.6,3,E2806F1220008E023E9C9E83,VMP7767,5.6,,156.59,
458,202,K06,203,2,1/10/2025 17:42,1,1,RFID,5.6,3,E28011052000715CE8620ACC,JWL1481,5.6,,231.73,
459,202,K06,203,2,1/10/2025 17:43,1,1,RFID,5.6,3,E2806F122000B3023E9BB199,JWV8308,5.6,,74.4,
460,202,K06,201,2,1/10/2025 17:43,1,1,RFID,4.5,3,E280110520007092F8910ACE,SJJ7097,4.5,,75.5,
461,202,K06,204,2,1/10/2025 17:43,1,1,RFID,9.9,3,E28011052000748378B00ADF,JWP3932,9.9,,218.69,
462,202,K06,201,2,1/10/2025 17:43,1,1,RFID,4.5,3,E2806F122000E50241471B09,IIUM9368,4.5,,287.16,
463,202,K06,201,2,1/10/2025 17:44,1,1,RFID,4.5,3,E20034120137200000250D2D,JJB5174,4.5,,189.82,
464,202,K06,203,2,1/10/2025 17:44,1,1,RFID,5.6,3,E2806F122000A902424EB024,JXX7983,5.6,,40.18,
465,202,K06,201,2,1/10/2025 17:44,1,1,RFID,4.5,3,E2806F1220002C02413B1D07,JQF7258,4.5,,96.67,
466,202,K06,201,2,1/10/2025 17:44,1,1,RFID,4.5,3,E280110520007399FA2B0ACE,JWL1691,4.5,,75.5,
467,202,K06,201,2,1/10/2025 17:45,1,1,RFID,4.5,3,E280110520007152B8D00AD1,VAB3096,4.5,,75.5,
468,202,K06,201,2,1/10/2025 17:45,1,1,RFID,4.5,3,E2003412012E20000024CA9E,JTP3320,4.5,,75.5,
469,202,K06,203,2,1/10/2025 17:46,1,1,RFID,5.6,3,E28011052000779CCD670A55,JUD2469,5.6,,166.38,
470,202,K06,201,2,1/10/2025 17:46,1,1,RFID,4.5,3,E2806F122000A302412D7C56,VW6863,4.5,,"1,746.19",
471,202,K06,201,2,1/10/2025 17:46,1,1,RFID,4.5,3,E2806F122000B3023E85030F,JYC9675,4.5,,75.5,
472,202,K06,201,2,1/10/2025 17:47,1,1,RFID,4.5,3,E28011052000758DC6FE0A55,JVU9444,4.5,,75.5,
473,202,K06,201,2,1/10/2025 17:47,1,1,RFID,4.5,3,E2003412012A20000025260B,JSX7168,4.5,,75.5,
474,202,K06,201,2,1/10/2025 17:47,1,1,RFID,4.5,3,E280110520007509A3F709ED,JSH9759,4.5,,206.64,
475,202,K06,201,2,1/10/2025 17:48,1,1,RFID,4.5,3,E2806F122000D9024137B684,UNIMAS2255,4.5,,75.5,
476,202,K06,201,2,1/10/2025 17:48,1,1,RFID,4.5,3,E28011052000704BCB040A55,WXM8884,4.5,,97.79,
477,202,K06,203,2,1/10/2025 17:48,1,1,RFID,5.6,3,E28011052000748AE24E0A55,JRF355,5.6,,74.4,
478,202,K06,201,2,1/10/2025 17:48,1,1,RFID,4.5,3,E280110520007055E3150A55,RAE6726,4.5,,346.64,
479,202,K06,201,2,1/10/2025 17:48,1,1,RFID,4.5,3,E28011052000739BCCBB0A55,JPL558,4.5,,"19,995.50",
480,202,K06,201,2,1/10/2025 17:48,1,1,RFID,4.5,3,E280110520007901E9500ACC,JWK5022,4.5,,75.5,
481,202,K06,201,2,1/10/2025 17:49,1,1,RFID,4.5,3,E2806F1220002502414720E9,WYJ9908,4.5,,188.09,
482,202,K06,201,2,1/10/2025 17:49,1,1,RFID,4.5,3,E200341201360200032A7547,WB507W,4.5,,100.2,
483,202,K06,201,2,1/10/2025 17:49,1,1,RFID,4.5,3,E2806F1220002D02424E12AD,JWK7072,4.5,,137.38,
484,202,K06,203,2,1/10/2025 17:49,1,1,RFID,5.6,3,E280110520007A95E84B0ACC,JWL1729,5.6,,74.4,
485,202,K06,201,2,1/10/2025 17:49,1,1,RFID,4.5,3,E280110520007689C8C00A55,BPT8955,4.5,,75.5,
486,202,K06,203,2,1/10/2025 17:50,1,1,RFID,5.6,3,E2801105200076D5D62809ED,JPL3408,5.6,,74.4,
487,202,K06,201,2,1/10/2025 17:50,1,1,RFID,4.5,3,E2806F12200068024120DC21,JTB687,4.5,,94.62,
488,202,K06,201,2,1/10/2025 17:50,1,1,RFID,4.5,3,E28011052000734DF65F0AD3,JVY216,4.5,,494.06,
489,202,K06,201,2,1/10/2025 17:50,1,1,RFID,4.5,3,E2806F122000C7024137DF2D,A9630A,4.5,,283.6,
490,202,K06,203,2,1/10/2025 17:51,1,1,RFID,5.6,3,E28011052000784BF9410ACE,JQQ3332,5.6,,74.4,
491,202,K06,203,2,1/10/2025 17:51,1,1,RFID,5.6,3,E2806F12200090023E850510,JPX9198,5.6,,97.43,
492,202,K06,201,2,1/10/2025 17:51,1,1,RFID,4.5,3,E2806F1220000A023E9CAAE1,VMF2415,4.5,,157.08,
493,202,K06,201,2,1/10/2025 17:51,1,1,RFID,4.5,3,E280110520007692B8D30AD1,JVD3322,4.5,,75.5,
494,202,K06,201,2,1/10/2025 17:51,1,1,RFID,4.5,3,E2801105200070840AEB0A5A,JVC5522,4.5,,253.34,
495,202,K06,203,2,1/10/2025 17:51,1,1,RFID,5.6,3,E280110520007359E96A0ACC,BQS3123,5.6,,540.34,
496,202,K06,201,2,1/10/2025 17:52,1,1,RFID,4.5,3,E28011052000789BCD990A55,AJA7013,4.5,,209.56,
497,202,K06,203,2,1/10/2025 17:52,1,1,RFID,5.6,3,E2801105200078DDD5A009ED,JTU203,5.6,,9.67,
498,202,K06,201,2,1/10/2025 17:52,1,1,RFID,4.5,3,E2806F12200017023E9CA303,NCB9788,4.5,,15.98,
499,202,K06,201,2,1/10/2025 17:52,1,1,RFID,4.5,3,E2806F1220007602413AB34F,JVS5683,4.5,,275.78,
500,202,K06,201,2,1/10/2025 17:53,1,1,RFID,4.5,3,E280110520007B4BF49F0ACE,JJM2828,4.5,,431.21,
501,202,K06,203,2,1/10/2025 17:53,1,1,RFID,5.6,3,E280110520007316D66509ED,JQM4800,5.6,,80.07,
502,202,K06,201,2,1/10/2025 17:53,1,1,RFID,4.5,3,E2C06A122000CB022CBA4CBD,SNC3858R,4.5,,384.17,
503,202,K06,201,2,1/10/2025 17:54,1,1,RFID,4.5,3,E2806F122000CF02424ED66A,KFY3744,4.5,,59.6,
504,202,K06,201,2,1/10/2025 17:54,1,1,RFID,4.5,3,E2801105200072DAE3190A55,FB4871,4.5,,75.5,
505,202,K06,204,2,1/10/2025 17:55,1,1,RFID,9.9,3,E2801105200072549CE50A1C,JTU757,9.9,,632.9,
506,202,K06,201,2,1/10/2025 17:56,1,1,RFID,4.5,3,E280110520007A8419A60A56,JPM5423,4.5,,75.5,
507,202,K06,201,2,1/10/2025 17:57,1,1,RFID,4.5,3,E280110520007502F9880ACE,M3827M,4.5,,412.58,
508,202,K06,203,2,1/10/2025 17:57,1,1,RFID,5.6,3,E280110520007052E8E80ACC,JWH2309,5.6,,738.66,
